Id,Predicted
0,7.136569052531624
1,1.4586590204884557
2,10.220048235240942
3,13.150539164282495
4,6.10573871522057
5,6.005076557835352
6,8.022831125522206
7,9.170577855945211
8,10.700246570708005
9,5.313610183524887
10,5.489318002588504
11,7.976980914193904
12,7.118423494790568
13,3.8786193135716727
14,4.0766331415037165
15,4.656103421560782
16,2.7479288502488397
17,2.456639074920092
18,5.771479251338952
19,2.1007728802144183
20,1.671476451124421
21,7.074583948457722
22,3.436355760679844
23,5.783357707189442
24,3.0838128976906543
25,6.65785690225643
26,6.011182221993234
27,5.270102518921651
28,2.4830008840432076
29,10.258111692823306
30,2.102699139721376
31,4.751192498055457
32,1.5572797570817958
33,7.489223274947079
34,11.659129765301822
35,9.060453430495173
36,7.055912124271412
37,9.069522424844754
38,8.638903096195525
39,10.633464953043315
40,5.133787561348277
41,5.411143006320826
42,8.306393129221783
43,6.505037347056921
44,0.08246813073861638
45,10.844394764128218
46,7.824257803408947
47,8.226862423120163
48,10.46080381307508
49,5.74182396475721
50,7.854110178104091
51,9.424665469302338
52,11.37963628821979
53,5.489235772235624
54,4.60316092436515
55,3.420397125961758
56,6.250269361905233
57,4.442225007263544
58,7.512432620670094
59,5.828266165674666
60,6.008350804214353
61,3.6174187229781447
62,2.985079543320338
63,0.9478350715192773
64,7.98061044692265
65,18.72583436428136
66,12.06938371692113
67,7.33838876483211
68,9.836811077561912
69,7.100283330069589
70,3.6312308686120067
71,5.155881497657412
72,11.889687005027772
73,10.442613436451996
74,8.405188317010937
75,6.499709455651148
76,7.966741684636484
77,17.989090965588556
78,9.810927904048215
79,11.77389137273588
80,5.649783461075733
81,6.5456461625195645
82,10.447555660813439
83,10.976692957013984
84,1.412340223818584
85,4.51701473819036
86,4.607000207500691
87,5.756426945699284
88,21.087682885399335
89,11.58517200150887
