Id,Predicted
0,5.92550183378648
1,0.6079230892688436
2,9.269067662880095
3,12.13914781140119
4,5.14962982555633
5,4.742819202858687
6,6.509516522202334
7,7.750182083149151
8,9.326489306172652
9,4.19567274765257
10,4.49269274661616
11,6.895786690006958
12,6.176393999646093
13,2.9540331285773185
14,3.2101375892166213
15,3.709688137653451
16,1.8090538588917722
17,2.0372924402425627
18,4.570987380742153
19,1.1576065670189086
20,1.0483876443951647
21,6.2639147415588825
22,2.801224484277956
23,4.984966491946634
24,2.060526028048957
25,5.519049918812245
26,4.920934068432463
27,3.7056487111803134
28,1.6110709737455031
29,9.149107716690395
30,1.5790259563503164
31,3.5560967270067065
32,0.6291601174210583
33,6.507992674719123
34,10.422941423186003
35,7.661550061196533
36,5.645179801280265
37,8.043122167349397
38,7.543159819112955
39,9.57812145890789
40,4.084001724248031
41,4.045603234773324
42,7.031915007900708
43,5.148331251179103
44,-0.8388411978245657
45,9.769812678783262
46,6.394331454503992
47,6.949294491576037
48,9.028508333966478
49,4.673218991836958
50,6.982749944295266
51,8.434946117856324
52,10.155804361787009
53,4.0019527181939445
54,3.247749309885374
55,2.1485135410262233
56,5.203590955715294
57,3.2545151067084466
58,6.360183561343838
59,4.715835294492599
60,4.699575456626705
61,2.757185584643567
62,2.0453696596641313
63,-0.08065810006599991
64,6.8560157250650375
65,17.846398195293347
66,10.592135656070472
67,5.965224695053984
68,8.63379241429186
69,6.23876849434769
70,2.2899899784589826
71,3.92852867523261
72,10.699586571054173
73,9.496469924754578
74,7.3967842458447794
75,5.1258493683263024
76,6.70007376182813
77,16.19625087509869
78,8.824976208575736
79,10.564741004210664
80,4.737135644106047
81,5.515732201805012
82,8.889335647087762
83,9.609147865836068
84,0.6936541217413771
85,3.630460463881159
86,3.4670927120271355
87,4.5104313067537
88,20.007858044872876
89,10.360697057935834
