Id,Predicted
0,10.56553388682529
1,4.0487153138011776
2,12.66334657510837
3,15.150471641080417
4,9.12166541216507
5,9.991222653785062
6,11.98622199433498
7,12.937346334974253
8,14.725424895407802
9,8.12393062558743
10,8.488947140085545
11,10.776274755158527
12,9.532928149597058
13,6.419627016978532
14,6.792016311010125
15,7.083095775524504
16,5.63386063800878
17,4.264090229909581
18,7.006514707619357
19,4.502870522686648
20,4.040717367082396
21,9.363332101236397
22,5.845733124340253
23,7.967918998034519
24,6.08266449338947
25,10.364182792107432
26,9.241463895310943
27,10.076520206941206
28,6.341951753685153
29,13.15314412472392
30,4.713324063029435
31,8.330565035130789
32,5.281776438398524
33,10.824063549877675
34,15.310657013038192
35,13.4125826167719
36,11.132037750792568
37,12.754477556008107
38,12.705102577238641
39,14.327455195217967
40,8.485826551044724
41,9.619617168480776
42,12.692320970494652
43,10.61785382557677
44,6.10390211294287
45,14.145296699638193
46,12.044455935460201
47,12.971759443447649
48,14.84544029089285
49,9.62660629320395
50,11.222923119319486
51,13.011694365211202
52,14.133164866530162
53,11.149030339947851
54,9.236043502061381
55,7.8421889827081275
56,9.863275621351429
57,8.692229861395768
58,11.563924048632142
59,8.670520075654268
60,9.794414831927181
61,6.658233560283361
62,5.58585013143745
63,3.6548227341113715
64,13.189409367384963
65,19.945596556939613
66,16.00463139256667
67,11.901208372187801
68,13.860598132074374
69,9.345319637077976
70,7.961344110593614
71,9.166746897523325
72,15.487096401055714
73,13.442254223183378
74,11.097473587391987
75,10.780679548105706
76,13.314579764678568
77,22.3172689156743
78,14.575770743957108
79,14.386195880165552
80,8.503438164424415
81,9.005550907341977
82,14.815198403727537
83,17.73081453022957
84,4.048768654304712
85,7.518384760511171
86,5.779911545634542
87,11.326566651052294
88,24.377440135190003
89,14.341187845430458
