Id,Predicted
0,7.529860602497851
1,7.416263294359867
2,8.01898184510897
3,8.105872509960403
4,7.405593345627631
5,7.456670690836835
6,7.46524247663069
7,7.681938187082494
8,7.50653528858354
9,8.677536679968487
10,7.7598837822991005
11,8.049656615490282
12,8.051865070138373
13,7.5178665173780725
14,7.94342556275175
15,7.622481920103315
16,8.295027818486497
17,7.724973322851016
18,7.917741792128179
19,7.691195895702022
20,7.693368580486125
21,7.513183024023245
22,7.613079679922879
23,8.104903806262962
24,7.757878674860299
25,8.150180357471253
26,7.747710749746689
27,8.147923959286835
28,7.562490110574623
29,8.16704294077753
30,7.859014731438812
31,7.798163564959469
32,8.032409478588095
33,8.025253525144931
34,7.86853008307429
35,7.3561598461187
36,7.994194903847347
37,7.162106269962992
38,8.0560850370627
39,7.919265000145934
40,7.496015991790336
41,8.305483591048484
42,7.641654840186305
43,7.831613143959368
44,8.303652583055962
45,7.636064411699176
46,7.551063700416046
47,8.059055094992047
48,8.004800429782309
49,8.010939615568876
50,7.275284950436984
51,7.277033472256547
52,7.81408357305455
53,7.995779683709415
54,8.733630364817145
55,7.514346647402187
56,8.178418458150643
57,7.790534960033544
58,7.6573988755531275
59,7.883782520252834
60,9.260838475127503
61,7.983690529265671
62,8.121405315928879
63,8.032282072173558
64,11.826220165603836
65,7.962066070172216
66,8.512509756471083
67,8.099449617407695
68,8.233219610492464
69,7.9662143733372535
70,8.338682855852037
71,7.589483087122161
72,7.561661752006266
73,7.784737100723146
74,8.178353419406871
75,8.2500862384858
76,20.44385640809973
77,11.821144460480898
78,8.106973717309932
79,8.23476771222494
80,8.054943274477434
81,7.674276686048114
82,9.147985941979028
83,8.995519650985994
84,8.254575111977374
85,7.883800591978064
86,9.644144181832267
87,10.305808212280992
88,8.218882001526254
89,7.888374307201863
