Id,Predicted
0,9.421679413534347
1,0.5266622009358009
2,13.151109214141785
3,15.5232220372768
4,6.790181573209689
5,6.522310727024845
6,8.91347525299626
7,10.289727321325651
8,13.0471683349065
9,6.53101709731662
10,6.390620856996963
11,8.302404634487853
12,8.94765140257966
13,3.661820931299516
14,4.623927846948805
15,6.07053341444803
16,1.9043144391216655
17,3.8444747706374427
18,6.414787680795668
19,1.3195400479895039
20,1.4969628360406224
21,8.234649110381337
22,2.1399088674443925
23,8.327322590433386
24,3.420364000409863
25,8.296013820590126
26,5.401072193907915
27,6.878821729450559
28,4.045669863797894
29,12.484374295311499
30,2.6567151994460287
31,6.703316026048511
32,1.5051214563999271
33,9.883881182030134
34,13.74650200627584
35,12.424092112574106
36,8.841986531256545
37,11.739313921488112
38,10.642356843758387
39,14.188618279914012
40,7.749754335606701
41,6.423270351931608
42,11.656397597807688
43,7.647942668488123
44,2.780741933149744
45,14.100944541614124
46,8.794225260050899
47,9.345888685122958
48,11.715632447328728
49,7.656983028526445
50,9.549910245874594
51,10.714438112262677
52,11.48084016675509
53,6.03452143761196
54,6.828582874446782
55,4.749557608448196
56,5.272915303919216
57,6.573221677279157
58,10.147796947153616
59,6.827225259231382
60,4.891506159737251
61,3.9354140047221966
62,2.4404109071461573
63,1.7749241302567764
64,9.479640334037022
65,21.627550149241554
66,13.47051363117727
67,10.155885819352909
68,12.687471892411766
69,6.708517562676617
70,3.0514193278183135
71,6.8652928796867725
72,14.14753007604278
73,11.764706941720563
74,8.992497113217464
75,7.952727038766837
76,7.8289945117439395
77,21.30175241138368
78,11.28171915510517
79,15.003020778550905
80,6.92506777104443
81,6.5367611078466865
82,12.476824139956067
83,13.4816338942882
84,1.6158334398264396
85,5.592312464396976
86,3.635803977459266
87,7.573061483796611
88,25.45734737736518
89,13.335556217327083
