Id,Predicted
0,9.463617126609197
1,1.288730136725718
2,12.070242791018575
3,13.906916590000908
4,6.52618367819191
5,7.551783436565344
6,9.697107550146356
7,10.272790999637039
8,13.011058912339301
9,6.032110541044154
10,6.754031496167814
11,7.805802980450872
12,8.639851116385053
13,3.7012039230449103
14,5.332202984825382
15,5.41856720922405
16,1.8900103110464739
17,4.850550558505822
18,6.771683722131705
19,1.8675993898418959
20,2.211621570494354
21,7.726782061097463
22,2.935446254053076
23,7.256914760519389
24,3.6847712790389044
25,7.670889695150125
26,6.200351898820119
27,6.288319433015883
28,5.319235117514064
29,11.741918626827042
30,2.896568818112801
31,6.8904818157211505
32,1.9267034718732963
33,9.588540032992993
34,13.598537863477745
35,11.342398626138307
36,8.278481835578832
37,11.743168322957063
38,11.392420534987316
39,13.608924655710982
40,7.178616058668114
41,6.980339985180213
42,12.029008228061237
43,7.826390161949322
44,3.5999705865599685
45,13.186577011470229
46,9.212434323084985
47,10.34066579535506
48,11.968803995161512
49,8.08183997539114
50,9.31789643510696
51,10.530357644723829
52,11.20934694468299
53,6.835248747342629
54,7.158911856594267
55,4.915302487272159
56,6.290282686241766
57,7.984787257759275
58,9.94436684671367
59,5.988451053245678
60,4.9071412173718665
61,5.1810382372139845
62,2.310448092700973
63,0.941002389626906
64,10.369858322042061
65,19.27034513229421
66,13.171720353746808
67,10.572781188372728
68,12.211940957450638
69,7.063824861424534
70,4.594423724057466
71,7.52154945134615
72,13.66560652703658
73,11.59571123092745
74,8.961895025633721
75,8.443785543595798
76,9.634938446487089
77,20.288887009438803
78,11.65331989609592
79,13.418961186145122
80,6.617342383098935
81,5.990636791669824
82,13.065819817114493
83,15.390860920507679
84,2.3117062939192117
85,5.541066527802109
86,4.0298682395933465
87,8.285569723796836
88,24.84438143407326
89,12.357680918700185
