Id,Predicted
0,7.3580498753041255
1,1.3670006905419836
2,11.170439949153176
3,13.241348357790018
4,5.240725474395913
5,7.926550379620533
6,8.392428528762926
7,10.049987769953036
8,12.696126100530217
9,5.468908702387067
10,7.1114470289512335
11,8.201533477333328
12,9.731171480369053
13,3.6590419037821906
14,4.964760877929795
15,6.230908471403732
16,1.6523766714226502
17,6.589633874842437
18,8.382114980531979
19,3.2102469495035475
20,2.1114123460161704
21,6.833868917597033
22,3.5003866262060113
23,7.27736686959527
24,3.8928157795576803
25,7.453262578610113
26,5.52643931862737
27,6.701724700294572
28,4.175368276098309
29,10.769236329047999
30,2.980784761658871
31,5.9806919620945544
32,3.123400418466283
33,8.137389749254421
34,12.711577181288614
35,9.373548016024627
36,8.243529196791393
37,10.081889264305
38,8.876319293915538
39,13.86913720344234
40,6.078400356526391
41,3.9669167203089204
42,11.779091890437043
43,6.679291062173189
44,4.093911702905351
45,12.87487947216826
46,8.070000825240918
47,8.58789710717036
48,11.228939530046214
49,7.346607955048652
50,9.194150013240636
51,8.963877490471774
52,10.853904214835671
53,4.340831644934393
54,6.335522865409862
55,4.91797231409008
56,5.041377155240055
57,7.573741228191871
58,9.945560410657043
59,6.705446341230475
60,4.8631644661099775
61,4.739374496485377
62,4.158660401549431
63,2.7544219381136625
64,6.619575717862037
65,17.73707201026003
66,10.588155516019045
67,9.797785945946773
68,11.693643030939139
69,9.40056129761168
70,5.381555177529734
71,6.345502541729511
72,12.839722434427797
73,9.971078424738465
74,9.399076333145361
75,7.491885116736235
76,6.4726495207117765
77,17.754987948042665
78,10.028369053541258
79,14.592755847705558
80,7.5941976922571035
81,5.386118064447413
82,11.92032252201848
83,12.289576456795798
84,2.860063808364546
85,5.820078548284783
86,4.1998003053261685
87,6.433599013108772
88,24.728968574651915
89,12.915887938165625
