Id,Predicted
0,8.674516581912842
1,1.573273125673553
2,11.490169591544676
3,12.69185061640831
4,6.260443423718033
5,7.186027185890354
6,8.455098696352756
7,9.799843433543915
8,12.369209192083302
9,5.763738718449225
10,6.4173766408091035
11,7.2181374231822515
12,8.762851029198172
13,4.2561941987313805
14,5.5324655252767
15,5.2279859129314685
16,1.6507338600050858
17,3.9642796132292606
18,6.405417928611832
19,2.4410133108402183
20,2.6870518233041896
21,7.718357461296184
22,3.7778221690632554
23,6.9002813799826095
24,3.815359912215709
25,7.741396406879945
26,5.955943557561254
27,6.020119265673633
28,4.759900260228617
29,11.463824949037406
30,2.9680407498631656
31,6.2522219720975665
32,1.667789854584158
33,8.827480436956385
34,12.71715150365376
35,9.777149211384069
36,7.977928599211563
37,11.272528183180205
38,10.34243297253999
39,12.09545485147895
40,6.42036587946852
41,5.497625933136901
42,11.053135401749145
43,7.022234405128114
44,2.1112435854048286
45,12.68105473960796
46,8.241190004890282
47,9.76516108983926
48,10.74228281423954
49,6.827777860172677
50,8.776929985740876
51,9.978352247453781
52,10.239581889492152
53,5.682950839109984
54,6.861843325920273
55,4.073778178097627
56,6.387762908236563
57,7.226801556640553
58,9.131016195669826
59,6.206233320320437
60,5.553351087192381
61,4.4400925948246845
62,2.1609258937054197
63,0.8704058615280506
64,9.02822147099785
65,18.329086062153692
66,11.794415859193291
67,9.592256758296555
68,11.06809872474522
69,8.008312574114502
70,4.851547881171041
71,6.845053658134182
72,13.48744452442095
73,10.924919899177905
74,9.275337757112272
75,7.729714227073686
76,10.337142875334644
77,18.997713496891826
78,10.468338168375679
79,11.791120959383765
80,6.952500548145742
81,5.747218282251798
82,11.872092340640211
83,12.632496220142082
84,2.0629544676216875
85,5.528599761433537
86,4.2157978912006175
87,7.36460679511718
88,23.81151375215885
89,11.757481368798548
