Id,Predicted
0,5.734250332983216
1,3.0480357510491904
2,8.375832483916973
3,6.094671859055461
4,3.766299988216332
5,6.444899900911757
6,5.854733931275883
7,6.38803254080219
8,7.637540071936024
9,3.3650444453913932
10,3.3920096030494484
11,2.471812721565418
12,5.777951587013112
13,5.060373281692985
14,5.429941370099554
15,3.917874741556121
16,-0.23613519735584165
17,3.111529145958966
18,5.942853478267105
19,2.9874686244194457
20,3.1004752869557617
21,5.425458654410069
22,2.906991159406787
23,3.565354446909315
24,2.6115936180031003
25,5.914661116437149
26,3.2899709106025794
27,4.953496744326863
28,5.21662706175501
29,7.511693962979514
30,2.090207850382887
31,6.9464080183738455
32,0.24559432860629293
33,6.009196868250425
34,7.5903487588051135
35,4.39246729589533
36,5.001697098963124
37,6.734327480962998
38,6.103917354926516
39,3.982377239206553
40,2.815405221295846
41,3.892868978150114
42,5.475887129659391
43,3.783563239346373
44,-2.953049212741825
45,4.265961740656713
46,4.360616127693418
47,6.400618994031428
48,6.223963080385847
49,6.453794848578355
50,5.147403677126705
51,5.344198994422657
52,6.0052447742699115
53,3.4569117948745385
54,6.048034522871427
55,2.088289434045909
56,4.292751419897549
57,3.3050128903415086
58,4.154427574095022
59,2.250843331847013
60,4.629828744809802
61,4.0119442190590995
62,2.0717137457250203
63,1.970689231970473
64,9.23779417682457
65,7.090043484109965
66,6.977756502903358
67,6.704926347019717
68,5.169524156871459
69,3.317618652210194
70,4.54149999332142
71,6.7914087357897515
72,8.784230722892
73,6.051032182548461
74,6.22495185077743
75,6.689917261217665
76,10.237338520654653
77,13.151415112962034
78,3.795496069316024
79,1.14135819680969
80,4.16010391785773
81,3.27336936460532
82,9.572698559775208
83,7.474746875503458
84,2.4197840070429724
85,5.196325156021805
86,4.326211720357137
87,5.673272208925354
88,14.982256230431949
89,4.347039602002196
