id,label
0,2
1,4
2,6
3,6
4,0
5,2
6,0
7,6
8,4
9,3
10,2
11,3
12,6
13,4
14,3
15,4
16,0
17,0
18,4
19,5
20,3
21,3
22,3
23,3
24,2
25,3
26,3
27,4
28,4
29,5
30,6
31,3
32,4
33,3
34,0
35,2
36,2
37,6
38,3
39,4
40,0
41,3
42,4
43,4
44,5
45,3
46,0
47,6
48,6
49,3
50,3
51,0
52,3
53,6
54,3
55,0
56,0
57,6
58,3
59,3
60,0
61,3
62,6
63,0
64,6
65,6
66,6
67,3
68,3
69,3
70,5
71,6
72,5
73,2
74,3
75,4
76,4
77,3
78,6
79,0
80,6
81,6
82,2
83,3
84,5
85,0
86,5
87,2
88,0
89,2
90,6
91,3
92,5
93,5
94,6
95,6
96,0
97,6
98,0
99,4
100,3
101,6
102,4
103,6
104,4
105,6
106,0
107,0
108,3
109,5
110,3
111,6
112,3
113,4
114,6
115,2
116,5
117,2
118,5
119,6
120,6
121,4
122,4
123,3
124,3
125,5
126,5
127,3
128,5
129,3
130,4
131,3
132,0
133,6
134,4
135,2
136,4
137,6
138,3
139,2
140,6
141,3
142,5
143,5
144,4
145,6
146,5
147,0
148,6
149,6
150,5
151,4
152,6
153,5
154,2
155,5
156,3
157,2
158,5
159,3
160,6
161,6
162,2
163,3
164,4
165,4
166,0
167,6
168,5
169,4
170,5
171,2
172,5
173,3
174,2
175,5
176,2
177,6
178,5
179,3
180,6
181,3
182,3
183,4
184,3
185,3
186,6
187,3
188,4
189,6
190,3
191,3
192,0
193,0
194,3
195,4
196,3
197,4
198,5
199,0
200,4
201,4
202,6
203,3
204,4
205,4
206,3
207,3
208,2
209,0
210,4
211,6
212,4
213,0
214,3
215,0
216,5
217,2
218,6
219,2
220,4
221,3
222,4
223,4
224,4
225,4
226,0
227,4
228,6
229,6
230,4
231,0
232,6
233,6
234,3
235,6
236,6
237,6
238,4
239,4
240,6
241,0
242,0
243,4
244,2
245,6
246,3
247,4
248,2
249,2
250,5
251,5
252,3
253,3
254,2
255,6
256,3
257,4
258,4
259,4
260,6
261,0
262,5
263,3
264,6
265,3
266,6
267,4
268,6
269,5
270,4
271,0
272,4
273,4
274,2
275,4
276,5
277,3
278,3
279,2
280,3
281,2
282,6
283,3
284,6
285,4
286,0
287,4
288,5
289,4
290,4
291,3
292,4
293,2
294,4
295,0
296,6
297,2
298,6
299,3
300,3
301,3
302,6
303,6
304,4
305,0
306,5
307,5
308,6
309,3
310,0
311,2
312,6
313,3
314,5
315,0
316,6
317,4
318,4
319,0
320,3
321,6
322,4
323,2
324,6
325,0
326,6
327,0
328,4
329,6
330,3
331,4
332,2
333,6
334,3
335,0
336,3
337,5
338,2
339,3
340,5
341,2
342,3
343,2
344,4
345,3
346,6
347,6
348,3
349,0
350,6
351,2
352,0
353,5
354,5
355,6
356,5
357,6
358,3
359,3
360,2
361,2
362,3
363,5
364,3
365,4
366,4
367,4
368,2
369,0
370,5
371,6
372,6
373,6
374,6
375,6
376,5
377,3
378,3
379,5
380,6
381,4
382,2
383,6
384,5
385,0
386,5
387,4
388,5
389,4
390,3
391,5
392,3
393,6
394,5
395,0
396,3
397,1
398,2
399,3
400,3
401,1
402,4
403,6
404,6
405,5
406,5
407,6
408,4
409,2
410,3
411,0
412,3
413,2
414,6
415,4
416,6
417,0
418,3
419,3
420,6
421,2
422,0
423,3
424,6
425,0
426,0
427,2
428,4
429,4
430,5
431,3
432,2
433,6
434,3
435,2
436,0
437,0
438,5
439,4
440,0
441,3
442,6
443,2
444,4
445,4
446,4
447,5
448,4
449,4
450,0
451,6
452,6
453,6
454,4
455,3
456,6
457,4
458,5
459,6
460,3
461,6
462,6
463,3
464,4
465,0
466,3
467,4
468,0
469,0
470,3
471,3
472,0
473,6
474,5
475,3
476,3
477,2
478,4
479,6
480,6
481,6
482,6
483,4
484,6
485,2
486,6
487,3
488,0
489,5
490,0
491,2
492,3
493,3
494,4
495,0
496,6
497,4
498,5
499,6
500,3
501,4
502,6
503,3
504,4
505,4
506,3
507,6
508,0
509,6
510,0
511,6
512,6
513,2
514,3
515,4
516,6
517,3
518,3
519,3
520,0
521,4
522,0
523,6
524,3
525,3
526,0
527,2
528,3
529,6
530,6
531,5
532,3
533,6
534,0
535,4
536,2
537,3
538,3
539,2
540,5
541,5
542,2
543,4
544,3
545,1
546,4
547,6
548,3
549,3
550,4
551,0
552,4
553,3
554,6
555,0
556,4
557,0
558,4
559,0
560,5
561,3
562,4
563,3
564,5
565,3
566,3
567,4
568,4
569,3
570,3
571,3
572,3
573,0
574,0
575,0
576,3
577,4
578,0
579,4
580,4
581,0
582,2
583,5
584,2
585,0
586,3
587,4
588,4
589,3
590,4
591,3
592,3
593,6
594,0
595,0
596,3
597,3
598,2
599,5
600,6
601,0
602,5
603,4
604,6
605,6
606,2
607,0
608,6
609,6
610,4
611,3
612,6
613,3
614,4
615,0
616,4
617,3
618,4
619,2
620,6
621,6
622,2
623,0
624,0
625,5
626,5
627,4
628,2
629,2
630,4
631,6
632,0
633,5
634,0
635,0
636,3
637,4
638,3
639,6
640,4
641,0
642,4
643,3
644,6
645,6
646,3
647,6
648,3
649,4
650,6
651,4
652,6
653,6
654,4
655,4
656,3
657,0
658,0
659,4
660,6
661,6
662,3
663,2
664,3
665,6
666,6
667,6
668,5
669,6
670,3
671,4
672,6
673,6
674,2
675,6
676,0
677,3
678,4
679,6
680,2
681,5
682,0
683,4
684,0
685,4
686,6
687,5
688,6
689,0
690,4
691,3
692,2
693,0
694,3
695,3
696,3
697,4
698,3
699,3
700,0
701,3
702,2
703,0
704,0
705,2
706,4
707,0
708,3
709,4
710,6
711,5
712,4
713,6
714,6
715,6
716,6
717,3
718,4
719,6
720,6
721,4
722,6
723,5
724,2
725,6
726,5
727,0
728,0
729,2
730,0
731,3
732,3
733,5
734,6
735,3
736,6
737,6
738,4
739,4
740,2
741,4
742,4
743,3
744,0
745,2
746,3
747,2
748,5
749,6
750,6
751,0
752,0
753,0
754,4
755,6
756,6
757,3
758,0
759,6
760,4
761,4
762,6
763,0
764,4
765,0
766,3
767,6
768,5
769,6
770,5
771,5
772,3
773,3
774,4
775,5
776,5
777,5
778,6
779,2
780,3
781,6
782,4
783,4
784,4
785,5
786,3
787,2
788,0
789,5
790,4
791,4
792,0
793,3
794,0
795,5
796,4
797,5
798,4
799,3
800,6
801,3
802,5
803,4
804,5
805,6
806,3
807,3
808,0
809,6
810,6
811,6
812,4
813,6
814,3
815,3
816,6
817,4
818,4
819,3
820,4
821,5
822,5
823,4
824,0
825,4
826,0
827,4
828,3
829,3
830,6
831,0
832,4
833,2
834,2
835,3
836,0
837,0
838,0
839,5
840,6
841,4
842,3
843,6
844,0
845,6
846,3
847,0
848,0
849,3
850,4
851,6
852,3
853,3
854,3
855,6
856,3
857,4
858,0
859,3
860,3
861,3
862,3
863,4
864,6
865,4
866,5
867,3
868,0
869,4
870,6
871,3
872,2
873,5
874,3
875,3
876,3
877,6
878,2
879,6
880,2
881,2
882,6
883,2
884,5
885,6
886,5
887,0
888,6
889,6
890,4
891,2
892,5
893,0
894,3
895,6
896,6
897,3
898,4
899,4
900,4
901,0
902,6
903,4
904,5
905,0
906,0
907,6
908,2
909,2
910,6
911,0
912,5
913,2
914,0
915,6
916,0
917,0
918,4
919,6
920,3
921,6
922,2
923,0
924,4
925,3
926,5
927,4
928,0
929,0
930,0
931,5
932,3
933,5
934,4
935,6
936,0
937,6
938,4
939,0
940,2
941,3
942,5
943,3
944,3
945,6
946,3
947,4
948,6
949,5
950,4
951,3
952,6
953,5
954,4
955,4
956,5
957,4
958,5
959,5
960,4
